,2000,2010,2020
997,0.0,0.0,0.0
998,3.0,3.0,3.0
999,3.0,3.0,3.0
1000,3.0,3.0,3.0
1001,3.0,3.0,3.0
1002,3.0,3.0,3.0
1003,3.0,3.0,3.0
1004,3.0,3.0,3.0
1005,3.0,3.0,3.0
1006,3.0,3.0,3.0
1007,3.0,3.0,3.0
1008,3.0,3.0,3.0
1009,3.0,3.0,3.0
1010,3.0,3.0,3.0
1011,3.0,3.0,3.0
1012,3.0,3.0,3.0
1013,3.0,3.0,3.0
1014,3.0,3.0,3.0
1015,3.0,3.0,3.0
1016,3.0,3.0,3.0
1017,3.0,3.0,3.0
1018,3.0,3.0,3.0
1019,3.0,3.0,3.0
1020,3.0,3.0,3.0
1021,3.0,3.0,3.0
1022,3.0,3.0,3.0
1023,3.0,3.0,3.0
1024,3.0,3.0,3.0
1025,3.0,3.0,3.0
1026,3.0,3.0,3.0
1027,3.0,3.0,3.0
1028,3.0,3.0,3.0
1029,3.0,3.0,3.0
1030,3.0,3.0,3.0
1031,3.0,3.0,3.0
1032,3.0,3.0,3.0
1033,3.0,3.0,3.0
1034,3.0,3.0,3.0
1035,3.0,3.0,3.0
1036,3.0,3.0,3.0
1037,3.0,3.0,3.0
1038,3.0,3.0,3.0
1039,3.0,3.0,3.0
1040,3.0,3.0,3.0
1041,3.0,3.0,3.0
1042,3.0,3.0,3.0
1043,3.0,3.0,3.0
1044,3.0,3.0,3.0
1045,3.0,3.0,3.0
1046,3.0,3.0,3.0
1047,3.0,3.0,3.0
1048,3.0,3.0,3.0
1049,0.0,0.0,0.0
1050,0.0,0.0,0.0
1051,0.0,0.0,0.0
1052,0.0,0.0,0.0
1053,3.0,0.0,0.0
1054,3.0,0.0,0.0
1055,3.0,3.0,3.0
1056,3.0,3.0,3.0
1057,3.0,3.0,3.0
1058,3.0,3.0,3.0
1059,3.0,3.0,3.0
1060,3.0,3.0,3.0
1061,3.0,3.0,3.0
1062,3.0,3.0,3.0
1063,3.0,3.0,3.0
1064,3.0,3.0,3.0
1065,3.0,3.0,3.0
1066,3.0,3.0,3.0
1067,3.0,3.0,3.0
1068,3.0,3.0,3.0
1069,3.0,3.0,3.0
1070,3.0,3.0,3.0
1071,3.0,3.0,3.0
1072,3.0,3.0,3.0
1073,3.0,3.0,3.0
1074,3.0,3.0,3.0
1075,3.0,3.0,3.0
1076,3.0,3.0,3.0
1077,3.0,3.0,3.0
1078,3.0,3.0,3.0
1079,3.0,3.0,3.0
1080,0.0,0.0,0.0
1081,3.0,3.0,3.0
1082,3.0,3.0,3.0
1083,3.0,3.0,3.0
1084,3.0,3.0,3.0
1085,3.0,3.0,3.0
1086,3.0,3.0,3.0
1087,3.0,3.0,3.0
1088,3.0,3.0,3.0
1089,3.0,3.0,3.0
1090,3.0,3.0,3.0
1091,,,
1092,0.0,0.0,0.0
1093,3.0,3.0,3.0
1094,3.0,3.0,3.0
1095,0.0,0.0,0.0
1096,3.0,3.0,3.0
1097,3.0,3.0,3.0
1098,0.0,0.0,0.0
1099,3.0,3.0,3.0
1100,3.0,3.0,3.0
1101,3.0,3.0,3.0
1102,3.0,3.0,3.0
1103,0.0,0.0,0.0
1104,3.0,3.0,3.0
1105,3.0,3.0,3.0
1106,3.0,3.0,3.0
1107,3.0,3.0,3.0
1108,3.0,3.0,3.0
1109,3.0,3.0,3.0
1110,3.0,3.0,3.0
1111,3.0,3.0,3.0
1112,0.0,0.0,0.0
1113,0.0,0.0,0.0
1114,0.0,0.0,0.0
1115,3.0,3.0,3.0
1116,3.0,3.0,3.0
1117,3.0,3.0,3.0
1118,3.0,3.0,3.0
1119,0.0,0.0,0.0
1120,3.0,3.0,3.0
1121,3.0,3.0,3.0
1122,3.0,3.0,3.0
1123,3.0,3.0,3.0
1124,3.0,3.0,3.0
1125,3.0,3.0,3.0
1126,0.0,0.0,0.0
1127,3.0,3.0,3.0
1128,0.0,0.0,0.0
1129,0.0,0.0,0.0
1130,3.0,3.0,3.0
1131,3.0,3.0,3.0
1132,3.0,3.0,3.0
1133,3.0,3.0,3.0
1134,3.0,3.0,3.0
1135,3.0,3.0,3.0
1136,3.0,3.0,3.0
1137,3.0,3.0,3.0
1138,3.0,3.0,3.0
1139,3.0,3.0,3.0
1140,3.0,3.0,3.0
1141,3.0,3.0,3.0
1142,3.0,3.0,3.0
1143,3.0,3.0,3.0
1144,3.0,3.0,3.0
1145,3.0,3.0,3.0
1146,3.0,3.0,3.0
1147,3.0,3.0,3.0
1148,3.0,3.0,3.0
1149,3.0,3.0,3.0
1150,3.0,3.0,3.0
1151,3.0,3.0,3.0
1152,3.0,3.0,3.0
1153,3.0,3.0,3.0
1154,3.0,3.0,3.0
1155,3.0,3.0,3.0
1156,3.0,3.0,3.0
1157,3.0,3.0,3.0
1158,3.0,3.0,3.0
1159,3.0,3.0,3.0
1160,3.0,3.0,3.0
1161,3.0,3.0,3.0
1162,3.0,3.0,3.0
1163,3.0,3.0,3.0
1164,3.0,3.0,3.0
1165,3.0,3.0,3.0
1166,3.0,3.0,3.0
1167,3.0,3.0,3.0
1168,3.0,3.0,3.0
1169,3.0,3.0,3.0
1170,3.0,3.0,3.0
1171,3.0,3.0,3.0
1172,3.0,3.0,3.0
1173,3.0,3.0,3.0
1174,3.0,3.0,3.0
1175,3.0,3.0,3.0
1176,3.0,3.0,3.0
1177,3.0,3.0,3.0
1178,3.0,3.0,3.0
1179,3.0,3.0,3.0
1180,3.0,3.0,3.0
1181,3.0,3.0,3.0
1182,3.0,3.0,3.0
1183,3.0,3.0,3.0
1184,3.0,3.0,3.0
1185,3.0,3.0,3.0
1186,3.0,3.0,3.0
1187,3.0,3.0,3.0
1188,3.0,3.0,3.0
1189,3.0,3.0,3.0
1190,3.0,3.0,3.0
1191,3.0,3.0,3.0
1192,3.0,3.0,3.0
1193,3.0,3.0,3.0
1194,3.0,3.0,3.0
1195,3.0,3.0,3.0
1196,3.0,3.0,3.0
1197,3.0,3.0,3.0
1198,3.0,3.0,3.0
1199,3.0,3.0,3.0
1200,3.0,3.0,3.0
1201,3.0,3.0,3.0
1202,3.0,3.0,3.0
1203,3.0,3.0,3.0
1204,3.0,3.0,3.0
1205,3.0,3.0,3.0
1206,3.0,3.0,3.0
1207,3.0,3.0,3.0
1208,3.0,3.0,3.0
1209,3.0,3.0,3.0
1210,3.0,3.0,3.0
1211,3.0,3.0,3.0
1212,3.0,3.0,3.0
1213,3.0,3.0,3.0
1214,3.0,3.0,3.0
1215,3.0,3.0,3.0
1216,3.0,3.0,3.0
1217,3.0,3.0,3.0
1218,3.0,3.0,3.0
1219,3.0,3.0,3.0
1220,3.0,3.0,3.0
1221,3.0,3.0,3.0
1222,3.0,3.0,3.0
1223,3.0,3.0,3.0
1224,3.0,3.0,3.0
1225,3.0,3.0,3.0
1226,0.0,0.0,0.0
1227,3.0,3.0,3.0
1228,3.0,3.0,3.0
1229,3.0,3.0,3.0
1230,3.0,3.0,3.0
1231,3.0,3.0,3.0
1232,3.0,3.0,3.0
1233,3.0,3.0,3.0
1234,3.0,3.0,3.0
1235,3.0,3.0,3.0
1236,3.0,3.0,3.0
1237,3.0,3.0,3.0
1238,3.0,3.0,3.0
1239,3.0,3.0,3.0
1240,3.0,3.0,3.0
1241,3.0,3.0,3.0
1242,3.0,3.0,3.0
1243,3.0,3.0,3.0
1244,3.0,3.0,3.0
1245,3.0,3.0,3.0
1246,3.0,3.0,3.0
1247,3.0,3.0,3.0
1248,3.0,3.0,3.0
1249,3.0,3.0,3.0
1250,3.0,3.0,3.0
1251,3.0,3.0,3.0
1252,3.0,3.0,3.0
1253,3.0,3.0,3.0
1254,3.0,3.0,3.0
1255,3.0,3.0,3.0
1256,3.0,3.0,3.0
1257,3.0,3.0,3.0
1258,3.0,3.0,3.0
1259,3.0,3.0,3.0
1260,3.0,3.0,3.0
1261,3.0,3.0,3.0
1262,3.0,3.0,3.0
1263,3.0,3.0,3.0
1264,3.0,3.0,3.0
1265,3.0,3.0,3.0
1266,3.0,3.0,3.0
1267,3.0,3.0,3.0
1268,3.0,3.0,3.0
1269,3.0,3.0,3.0
1270,3.0,3.0,3.0
1271,3.0,3.0,3.0
1272,3.0,3.0,3.0
1273,3.0,3.0,3.0
1274,3.0,3.0,3.0
1275,3.0,3.0,3.0
1276,3.0,3.0,3.0
1277,3.0,3.0,3.0
1278,3.0,3.0,3.0
1279,3.0,3.0,3.0
1280,3.0,3.0,3.0
1281,3.0,3.0,3.0
1282,3.0,3.0,3.0
1283,3.0,3.0,3.0
1284,3.0,3.0,3.0
1285,3.0,3.0,3.0
1286,3.0,3.0,3.0
1287,3.0,3.0,3.0
1288,3.0,3.0,3.0
1289,3.0,3.0,3.0
1290,3.0,3.0,3.0
1291,3.0,3.0,3.0
1292,3.0,3.0,3.0
1293,3.0,3.0,3.0
1294,3.0,3.0,3.0
1295,3.0,3.0,3.0
1296,3.0,3.0,3.0
1297,3.0,3.0,3.0
1298,3.0,3.0,3.0
1299,3.0,3.0,3.0
1300,3.0,3.0,3.0
1301,3.0,3.0,3.0
1302,3.0,3.0,3.0
1303,3.0,3.0,3.0
1304,3.0,3.0,3.0
1305,3.0,3.0,3.0
1306,3.0,3.0,3.0
1307,3.0,3.0,3.0
1308,3.0,3.0,3.0
1309,3.0,3.0,3.0
1310,3.0,3.0,3.0
1311,3.0,3.0,3.0
1312,3.0,3.0,3.0
1313,3.0,3.0,3.0
1314,3.0,3.0,3.0
1315,3.0,3.0,3.0
1316,3.0,3.0,3.0
1317,3.0,3.0,3.0
1318,3.0,3.0,3.0
1319,3.0,3.0,3.0
1320,4.0,4.0,4.0
1321,0.0,0.0,0.0
1322,3.0,3.0,3.0
1323,0.0,0.0,0.0
1324,3.0,3.0,3.0
1325,3.0,3.0,3.0
1326,3.0,3.0,3.0
1327,3.0,3.0,3.0
1328,3.0,3.0,3.0
1329,3.0,3.0,3.0
1330,3.0,3.0,3.0
1331,3.0,3.0,3.0
1332,3.0,3.0,3.0
1333,3.0,3.0,3.0
1334,3.0,3.0,3.0
1335,3.0,3.0,3.0
1336,3.0,3.0,3.0
1337,3.0,3.0,3.0
1338,3.0,3.0,3.0
1339,3.0,3.0,3.0
1340,3.0,3.0,3.0
1341,3.0,3.0,3.0
1342,3.0,3.0,3.0
1343,3.0,3.0,3.0
1344,3.0,3.0,3.0
1345,3.0,3.0,3.0
1346,3.0,3.0,3.0
1347,3.0,3.0,3.0
1348,3.0,3.0,3.0
1349,3.0,3.0,3.0
1350,3.0,3.0,3.0
1351,3.0,3.0,3.0
1352,3.0,3.0,3.0
1353,3.0,3.0,3.0
1354,3.0,3.0,3.0
1355,3.0,3.0,3.0
1356,3.0,3.0,3.0
1357,0.0,0.0,0.0
1358,0.0,0.0,0.0
1359,3.0,3.0,3.0
1360,3.0,3.0,3.0
1361,3.0,3.0,3.0
1362,3.0,3.0,3.0
1363,3.0,3.0,3.0
1364,3.0,3.0,3.0
1365,3.0,3.0,3.0
1366,3.0,3.0,3.0
1367,3.0,3.0,3.0
1368,3.0,3.0,3.0
1369,3.0,3.0,3.0
1370,3.0,3.0,3.0
1371,3.0,3.0,3.0
1372,3.0,3.0,3.0
1373,3.0,3.0,3.0
1374,3.0,3.0,3.0
1375,3.0,3.0,3.0
1376,3.0,3.0,3.0
1377,3.0,3.0,3.0
1378,3.0,3.0,3.0
1379,3.0,3.0,3.0
1380,3.0,3.0,3.0
1381,3.0,3.0,3.0
1382,3.0,3.0,3.0
1383,3.0,3.0,3.0
1384,3.0,3.0,3.0
1385,3.0,3.0,3.0
1386,3.0,3.0,3.0
1387,3.0,3.0,3.0
1388,3.0,3.0,3.0
1389,3.0,3.0,3.0
1390,3.0,3.0,3.0
1391,3.0,3.0,3.0
1392,3.0,3.0,3.0
1393,3.0,3.0,3.0
1394,3.0,3.0,3.0
1395,3.0,3.0,3.0
1396,3.0,3.0,3.0
1397,3.0,3.0,3.0
1398,3.0,3.0,3.0
1399,3.0,3.0,3.0
1400,3.0,3.0,3.0
1401,3.0,3.0,3.0
1402,3.0,3.0,3.0
1403,3.0,3.0,3.0
1404,3.0,3.0,3.0
1405,3.0,3.0,3.0
1406,3.0,3.0,3.0
1407,3.0,3.0,3.0
1408,3.0,3.0,3.0
1409,3.0,3.0,3.0
1410,3.0,3.0,3.0
1411,3.0,3.0,3.0
1412,3.0,3.0,3.0
1413,3.0,3.0,3.0
1414,3.0,3.0,3.0
1415,3.0,3.0,3.0
1416,3.0,3.0,3.0
1417,3.0,3.0,3.0
1418,3.0,3.0,3.0
1419,3.0,3.0,3.0
1420,3.0,3.0,3.0
1421,3.0,3.0,3.0
1422,3.0,3.0,3.0
1423,3.0,3.0,3.0
1424,3.0,3.0,3.0
1425,3.0,3.0,3.0
1426,3.0,3.0,3.0
1427,3.0,3.0,3.0
1428,3.0,3.0,3.0
1429,3.0,3.0,3.0
1430,3.0,3.0,3.0
1431,3.0,3.0,3.0
1432,3.0,3.0,3.0
1433,3.0,3.0,3.0
1434,3.0,3.0,3.0
1435,3.0,3.0,3.0
1436,3.0,3.0,3.0
1437,3.0,3.0,3.0
1438,3.0,3.0,3.0
1439,3.0,3.0,3.0
1440,0.0,0.0,0.0
1441,0.0,0.0,0.0
1442,0.0,0.0,0.0
1443,3.0,3.0,3.0
1444,3.0,3.0,3.0
1445,3.0,3.0,3.0
1446,3.0,3.0,3.0
1447,3.0,3.0,3.0
1448,3.0,3.0,3.0
1449,3.0,3.0,3.0
1450,3.0,3.0,3.0
1451,3.0,3.0,3.0
1452,3.0,3.0,3.0
1453,3.0,3.0,3.0
1454,3.0,3.0,3.0
1455,3.0,3.0,3.0
1456,3.0,3.0,3.0
1457,3.0,3.0,3.0
1458,3.0,3.0,3.0
1459,3.0,3.0,3.0
1460,3.0,3.0,3.0
1461,3.0,3.0,3.0
1462,3.0,3.0,3.0
1463,3.0,3.0,3.0
1464,3.0,3.0,3.0
1465,3.0,3.0,3.0
1466,3.0,3.0,3.0
1467,3.0,3.0,3.0
1468,3.0,3.0,3.0
1469,3.0,3.0,3.0
1470,3.0,3.0,3.0
1471,3.0,3.0,3.0
1472,3.0,3.0,3.0
1473,3.0,3.0,3.0
1474,3.0,3.0,3.0
1475,3.0,3.0,3.0
1476,3.0,3.0,3.0
1477,3.0,3.0,3.0
1478,3.0,3.0,3.0
1479,3.0,3.0,3.0
1480,3.0,3.0,3.0
1481,3.0,3.0,3.0
1482,3.0,3.0,3.0
1483,3.0,3.0,3.0
1484,3.0,3.0,3.0
1485,3.0,3.0,3.0
1486,3.0,3.0,3.0
1487,3.0,3.0,3.0
1488,3.0,3.0,3.0
1489,3.0,3.0,3.0
1490,3.0,3.0,3.0
1491,3.0,3.0,3.0
1492,3.0,3.0,3.0
1493,3.0,3.0,3.0
1494,3.0,3.0,3.0
1495,3.0,3.0,3.0
1496,3.0,3.0,3.0
1497,3.0,3.0,3.0
1498,3.0,3.0,3.0
1499,3.0,3.0,3.0
1500,3.0,3.0,3.0
1501,3.0,3.0,3.0
1502,3.0,3.0,3.0
1503,3.0,3.0,3.0
1504,3.0,3.0,3.0
1505,3.0,3.0,3.0
1506,3.0,3.0,3.0
1507,3.0,3.0,3.0
1508,3.0,3.0,3.0
1509,3.0,3.0,3.0
1510,3.0,3.0,3.0
1511,3.0,3.0,3.0
1512,3.0,3.0,3.0
1513,3.0,3.0,3.0
1514,3.0,3.0,3.0
1515,3.0,3.0,3.0
1516,3.0,3.0,3.0
1517,3.0,3.0,3.0
1518,3.0,3.0,3.0
1519,3.0,3.0,3.0
1520,0.0,0.0,0.0
1521,3.0,3.0,3.0
1522,3.0,3.0,3.0
1523,3.0,3.0,3.0
1524,3.0,3.0,3.0
1525,3.0,3.0,3.0
1526,3.0,3.0,3.0
1527,3.0,3.0,3.0
1528,3.0,3.0,3.0
1529,3.0,3.0,3.0
1530,3.0,3.0,3.0
1531,3.0,3.0,3.0
1532,3.0,3.0,3.0
1533,3.0,3.0,3.0
1534,3.0,3.0,3.0
1535,3.0,3.0,3.0
1536,3.0,3.0,3.0
1537,3.0,3.0,3.0
1538,3.0,3.0,3.0
1539,3.0,3.0,3.0
1540,3.0,3.0,3.0
1541,3.0,3.0,3.0
1542,3.0,3.0,3.0
1543,3.0,3.0,3.0
1544,3.0,3.0,3.0
1545,3.0,3.0,3.0
1546,3.0,3.0,3.0
1547,3.0,3.0,3.0
1548,3.0,3.0,3.0
1549,3.0,3.0,3.0
1550,3.0,3.0,3.0
1551,3.0,3.0,3.0
1552,3.0,3.0,3.0
1553,3.0,3.0,3.0
1554,3.0,3.0,3.0
1555,3.0,3.0,3.0
1556,3.0,3.0,3.0
1557,3.0,3.0,3.0
1558,3.0,3.0,3.0
1559,3.0,3.0,3.0
1560,3.0,3.0,3.0
1561,0.0,0.0,0.0
1562,0.0,0.0,0.0
1563,3.0,3.0,3.0
1564,3.0,3.0,3.0
1565,3.0,3.0,3.0
1566,3.0,3.0,3.0
1567,3.0,3.0,3.0
1568,3.0,3.0,3.0
1569,3.0,3.0,3.0
1570,3.0,3.0,3.0
1571,0.0,0.0,0.0
1572,3.0,3.0,3.0
1573,3.0,3.0,3.0
1574,3.0,3.0,3.0
1575,3.0,3.0,3.0
1576,3.0,3.0,3.0
1577,3.0,3.0,3.0
1578,3.0,3.0,3.0
1579,3.0,3.0,3.0
1580,3.0,3.0,3.0
1581,3.0,3.0,3.0
1582,3.0,3.0,3.0
1583,3.0,3.0,3.0
1584,3.0,3.0,3.0
1585,3.0,3.0,3.0
1586,3.0,3.0,3.0
1587,3.0,3.0,3.0
1588,0.0,0.0,0.0
1589,3.0,3.0,3.0
1590,3.0,3.0,3.0
1591,3.0,3.0,3.0
1592,3.0,3.0,3.0
1593,3.0,3.0,3.0
1594,3.0,3.0,3.0
1595,3.0,3.0,3.0
1596,3.0,3.0,3.0
1597,3.0,3.0,3.0
1598,3.0,0.0,0.0
1599,3.0,3.0,3.0
1600,3.0,3.0,3.0
1601,3.0,3.0,3.0
1602,3.0,3.0,3.0
1603,3.0,3.0,3.0
1604,3.0,3.0,3.0
1605,3.0,3.0,3.0
1606,3.0,3.0,3.0
1607,3.0,3.0,3.0
1608,3.0,3.0,3.0
1609,3.0,3.0,3.0
1610,3.0,3.0,3.0
1611,3.0,3.0,3.0
1612,3.0,3.0,3.0
1613,3.0,3.0,3.0
1614,3.0,3.0,3.0
1615,3.0,3.0,3.0
1616,3.0,3.0,3.0
1617,3.0,3.0,3.0
1618,3.0,3.0,3.0
1619,0.0,0.0,0.0
1620,3.0,3.0,3.0
1621,3.0,3.0,3.0
1622,3.0,3.0,3.0
1623,3.0,3.0,3.0
1624,3.0,3.0,3.0
1625,3.0,3.0,3.0
1626,3.0,3.0,3.0
1627,3.0,3.0,3.0
1628,3.0,3.0,3.0
1629,3.0,3.0,3.0
1630,3.0,3.0,3.0
1631,3.0,3.0,3.0
1632,3.0,3.0,3.0
1633,3.0,3.0,3.0
1634,3.0,3.0,3.0
1635,3.0,3.0,3.0
1636,3.0,3.0,3.0
1637,3.0,3.0,3.0
1638,3.0,3.0,3.0
1639,3.0,3.0,3.0
1640,3.0,3.0,3.0
1641,3.0,3.0,3.0
1642,3.0,3.0,3.0
1643,3.0,3.0,3.0
1644,3.0,3.0,3.0
1645,3.0,3.0,3.0
1646,3.0,3.0,3.0
1647,3.0,3.0,3.0
1648,3.0,3.0,3.0
1649,3.0,3.0,3.0
1650,3.0,3.0,3.0
1651,3.0,3.0,3.0
1652,3.0,3.0,3.0
1653,3.0,3.0,3.0
1654,3.0,3.0,3.0
1655,3.0,3.0,3.0
1656,3.0,3.0,3.0
1657,3.0,3.0,3.0
1658,3.0,3.0,3.0
1659,3.0,3.0,3.0
1660,3.0,3.0,3.0
1661,3.0,3.0,3.0
1662,3.0,3.0,3.0
1663,3.0,3.0,3.0
1664,3.0,3.0,3.0
1665,3.0,3.0,3.0
1666,3.0,3.0,3.0
1667,3.0,3.0,3.0
1668,3.0,3.0,3.0
1669,3.0,3.0,3.0
1670,3.0,3.0,3.0
1671,3.0,3.0,3.0
1672,3.0,3.0,3.0
1673,3.0,3.0,3.0
1674,3.0,3.0,3.0
1675,3.0,3.0,3.0
1676,3.0,3.0,3.0
1677,3.0,3.0,3.0
1678,3.0,3.0,3.0
1679,3.0,3.0,3.0
1680,3.0,3.0,3.0
1681,3.0,3.0,3.0
1682,3.0,3.0,3.0
1683,3.0,3.0,3.0
1684,3.0,3.0,3.0
1685,3.0,3.0,3.0
1686,3.0,3.0,3.0
1687,3.0,3.0,3.0
1688,3.0,3.0,3.0
1689,3.0,3.0,3.0
1690,3.0,3.0,3.0
1691,3.0,3.0,3.0
1692,3.0,3.0,3.0
1693,3.0,3.0,3.0
1694,3.0,3.0,3.0
1695,3.0,3.0,3.0
1696,3.0,3.0,3.0
1697,3.0,3.0,3.0
1698,3.0,3.0,3.0
1699,3.0,3.0,3.0
1700,3.0,3.0,3.0
1701,3.0,3.0,3.0
1702,3.0,3.0,3.0
1703,3.0,3.0,3.0
1704,3.0,3.0,3.0
1705,3.0,3.0,3.0
1706,3.0,3.0,3.0
1707,3.0,3.0,3.0
1708,3.0,3.0,3.0
1709,3.0,3.0,3.0
1710,3.0,3.0,3.0
1711,3.0,3.0,3.0
1712,3.0,3.0,3.0
1713,3.0,3.0,3.0
1714,3.0,3.0,3.0
1715,3.0,3.0,3.0
1716,3.0,3.0,3.0
1717,3.0,3.0,3.0
1718,3.0,3.0,3.0
1719,3.0,3.0,3.0
1720,3.0,3.0,3.0
1721,3.0,3.0,3.0
1722,3.0,3.0,3.0
1723,3.0,3.0,3.0
1724,3.0,3.0,3.0
1725,3.0,3.0,3.0
1726,3.0,3.0,3.0
1727,3.0,3.0,3.0
1728,0.0,0.0,0.0
1729,0.0,0.0,0.0
1730,0.0,0.0,0.0
1731,0.0,0.0,0.0
1732,3.0,3.0,3.0
1733,3.0,3.0,3.0
1734,3.0,3.0,3.0
1735,3.0,3.0,3.0
1736,3.0,3.0,3.0
1737,3.0,3.0,3.0
1738,3.0,3.0,3.0
1739,3.0,3.0,3.0
1740,3.0,3.0,3.0
1741,3.0,3.0,3.0
1742,3.0,3.0,3.0
1743,3.0,3.0,3.0
1744,3.0,3.0,3.0
1745,3.0,3.0,3.0
1746,3.0,3.0,3.0
1747,3.0,3.0,3.0
1748,3.0,3.0,3.0
1749,3.0,3.0,3.0
1750,3.0,3.0,3.0
1751,3.0,3.0,3.0
1752,3.0,3.0,3.0
1753,3.0,3.0,3.0
1754,3.0,3.0,3.0
1755,3.0,3.0,3.0
1756,3.0,3.0,3.0
1757,3.0,3.0,3.0
1758,3.0,3.0,3.0
1759,3.0,3.0,3.0
1760,3.0,3.0,3.0
1761,3.0,3.0,3.0
1762,3.0,3.0,3.0
1763,3.0,3.0,3.0
1764,3.0,3.0,3.0
1765,3.0,3.0,3.0
1766,3.0,3.0,3.0
1767,3.0,3.0,3.0
1768,3.0,3.0,3.0
1769,3.0,3.0,3.0
1770,3.0,3.0,3.0
1771,3.0,3.0,3.0
1772,3.0,3.0,3.0
1773,3.0,3.0,3.0
1774,3.0,3.0,3.0
1775,3.0,3.0,3.0
1776,3.0,3.0,3.0
1777,3.0,3.0,3.0
1778,3.0,3.0,3.0
1779,3.0,3.0,3.0
1780,3.0,3.0,3.0
1781,3.0,3.0,3.0
1782,3.0,3.0,3.0
1783,3.0,3.0,3.0
1784,3.0,3.0,3.0
1785,3.0,3.0,3.0
1786,3.0,3.0,3.0
1787,3.0,3.0,3.0
1788,3.0,3.0,3.0
1789,3.0,3.0,3.0
1790,3.0,3.0,3.0
1791,3.0,3.0,3.0
1792,3.0,3.0,3.0
1793,3.0,3.0,3.0
1794,3.0,3.0,3.0
1795,3.0,3.0,3.0
1796,3.0,3.0,3.0
1797,3.0,3.0,3.0
1798,3.0,3.0,3.0
1799,3.0,3.0,3.0
1800,,,
1801,3.0,3.0,3.0
1802,3.0,3.0,3.0
1803,3.0,3.0,3.0
1804,3.0,3.0,3.0
1805,3.0,3.0,3.0
1806,3.0,3.0,3.0
1807,3.0,3.0,3.0
1808,3.0,3.0,3.0
1809,3.0,3.0,3.0
1810,3.0,3.0,3.0
1811,3.0,3.0,3.0
1812,3.0,3.0,3.0
1813,3.0,3.0,3.0
1814,3.0,3.0,3.0
1815,3.0,3.0,3.0
1816,3.0,3.0,3.0
1817,3.0,3.0,3.0
1818,3.0,3.0,3.0
1819,3.0,3.0,3.0
1820,3.0,3.0,3.0
1821,3.0,3.0,3.0
1822,3.0,3.0,3.0
1823,3.0,3.0,3.0
1824,3.0,3.0,3.0
1825,3.0,3.0,3.0
1826,3.0,3.0,3.0
1827,3.0,3.0,3.0
1828,,,
1829,,,
1830,3.0,3.0,3.0
1831,3.0,3.0,3.0
1832,3.0,3.0,3.0
1833,3.0,3.0,3.0
1834,3.0,3.0,3.0
1835,3.0,3.0,3.0
1836,3.0,3.0,3.0
1837,3.0,3.0,3.0
1838,3.0,3.0,3.0
1839,3.0,3.0,3.0
1840,3.0,3.0,3.0
1841,3.0,3.0,3.0
1842,3.0,3.0,3.0
1843,3.0,3.0,3.0
1844,3.0,3.0,3.0
1845,3.0,3.0,3.0
1846,3.0,3.0,3.0
1847,3.0,3.0,3.0
1848,3.0,3.0,3.0
1849,3.0,3.0,3.0
1850,3.0,3.0,3.0
1851,0.0,0.0,0.0
1852,3.0,3.0,3.0
1853,3.0,3.0,3.0
1854,3.0,3.0,3.0
1855,0.0,0.0,0.0
1856,3.0,3.0,3.0
1857,3.0,3.0,3.0
1858,3.0,3.0,3.0
1859,3.0,3.0,3.0
1860,3.0,3.0,3.0
1861,3.0,3.0,3.0
1862,3.0,3.0,3.0
1863,,,
1864,3.0,3.0,3.0
1865,3.0,3.0,3.0
1866,3.0,3.0,3.0
1867,3.0,3.0,3.0
1868,0.0,0.0,0.0
1869,3.0,3.0,3.0
1870,3.0,3.0,3.0
1871,0.0,0.0,0.0
1872,3.0,3.0,3.0
1873,3.0,3.0,3.0
1874,3.0,3.0,3.0
1875,3.0,3.0,3.0
1876,3.0,3.0,3.0
1877,3.0,3.0,3.0
1878,3.0,3.0,3.0
1879,3.0,3.0,3.0
1880,3.0,3.0,3.0
1881,3.0,3.0,3.0
1882,3.0,3.0,3.0
1883,3.0,3.0,3.0
1884,3.0,3.0,3.0
1885,3.0,3.0,3.0
1886,3.0,3.0,3.0
1887,3.0,3.0,3.0
1888,3.0,3.0,3.0
1889,3.0,3.0,3.0
1890,3.0,3.0,3.0
1891,3.0,3.0,3.0
1892,3.0,3.0,3.0
1893,3.0,3.0,3.0
1894,3.0,3.0,3.0
1895,3.0,3.0,3.0
1896,3.0,3.0,3.0
1897,3.0,3.0,3.0
1898,3.0,3.0,3.0
1899,3.0,3.0,3.0
1900,3.0,3.0,3.0
1901,3.0,3.0,3.0
1902,3.0,3.0,3.0
1903,3.0,3.0,3.0
1904,3.0,3.0,3.0
1905,3.0,3.0,3.0
1906,3.0,3.0,3.0
1907,0.0,0.0,0.0
1908,3.0,3.0,3.0
1909,3.0,3.0,3.0
1910,3.0,3.0,3.0
1911,3.0,3.0,3.0
1912,3.0,3.0,3.0
1913,3.0,3.0,3.0
1914,3.0,3.0,3.0
1915,3.0,3.0,3.0
1916,3.0,3.0,3.0
1917,3.0,3.0,3.0
1918,3.0,3.0,3.0
1919,3.0,3.0,3.0
1920,3.0,3.0,3.0
1921,3.0,3.0,3.0
1922,3.0,3.0,3.0
1923,3.0,3.0,3.0
1924,3.0,3.0,3.0
1925,3.0,3.0,3.0
1926,3.0,3.0,3.0
1927,3.0,3.0,3.0
1928,3.0,3.0,3.0
1929,3.0,3.0,3.0
1930,3.0,3.0,3.0
1931,3.0,3.0,3.0
